X,Preciptiation,Temperature,Year,Month,Day,Date
6598,0.5161524,4.616943359,2083,1,28,28/01/2083
6599,0.1315543,3.495178223,2083,1,29,29/01/2083
6600,0.08679334,6.319519043,2083,1,30,30/01/2083
6601,0.0720184,7.285644531,2083,2,1,31/01/2083
6602,0.1064457,7.370239258,2083,2,2,01/02/2083
6603,0.1909411,7.904174805,2083,2,3,02/02/2083
6604,0.06751009,7.621337891,2083,2,4,03/02/2083
6605,0.000200794,7.521789551,2083,2,5,04/02/2083
6606,0.001097636,8.276550293,2083,2,6,05/02/2083
6607,0.0200247,8.500915527,2083,2,7,06/02/2083
6608,0.3090117,8.157409668,2083,2,8,07/02/2083
6609,0.2848314,8.440917969,2083,2,9,08/02/2083
6610,0.07852124,7.721252441,2083,2,10,09/02/2083
6611,0.00398387,8.256347656,2083,2,11,10/02/2083
6612,0.00131676,9.106750488,2083,2,12,11/02/2083
6613,0.1047051,9.210205078,2083,2,13,12/02/2083
6614,0.1492988,8.25213623,2083,2,14,13/02/2083
6615,0.01033657,8.686035156,2083,2,15,14/02/2083
6616,0.1060441,5.196166992,2083,2,16,15/02/2083
6617,0.1511612,5.22869873,2083,2,17,16/02/2083
6618,0.1247011,6.360412598,2083,2,18,17/02/2083
6619,0.5493456,6.023803711,2083,2,19,18/02/2083
6620,0.01144089,4.696472168,2083,2,20,19/02/2083
6621,0,5.460571289,2083,2,21,20/02/2083
6622,0.0154028,6.984008789,2083,2,22,21/02/2083
6623,0.1296202,8.639221191,2083,2,23,22/02/2083
6624,0.02239817,9.039611816,2083,2,24,23/02/2083
6625,0.000171248,8.578613281,2083,2,25,24/02/2083
6626,0.1125428,7.390136719,2083,2,26,25/02/2083
6627,0.1048016,9.749450684,2083,2,27,26/02/2083
6628,0.0143267,10.80944824,2083,2,28,27/02/2083
6629,0.004359013,12.49176025,2083,2,29,28/02/2083
6630,0.1315974,12.05084229,2083,2,30,01/03/2083
6631,0.113909,11.49090576,2083,3,1,02/03/2083
6632,0.08037869,11.98046875,2083,3,2,03/03/2083
6633,0.003562378,13.39331055,2083,3,3,04/03/2083
6634,0.002120628,14.70446777,2083,3,4,05/03/2083
6635,0.01687508,15.36633301,2083,3,5,06/03/2083
6636,3.457522,11.21081543,2083,3,6,07/03/2083
6637,0.002112899,7.587768555,2083,3,7,08/03/2083
6638,0.2957021,10.4119873,2083,3,8,09/03/2083
6639,1.296487,12.52148438,2083,3,9,10/03/2083
6640,7.867742,11.61077881,2083,3,10,11/03/2083
6641,23.6191,8.348449707,2083,3,11,12/03/2083
6642,3.934532,6.405334473,2083,3,12,13/03/2083
6643,0,7.103759766,2083,3,13,14/03/2083
6644,0.53166,7.448120117,2083,3,14,15/03/2083
6645,1.618306,6.369995117,2083,3,15,16/03/2083
6646,3.444199,9.870483398,2083,3,16,17/03/2083
6647,0.07801677,11.77746582,2083,3,17,18/03/2083
6648,0.00049786,13.20983887,2083,3,18,19/03/2083
6649,0,15.41888428,2083,3,19,20/03/2083
6650,1.312399,15.78729248,2083,3,20,21/03/2083
6651,9.020021,13.94036865,2083,3,21,22/03/2083
6652,0.3125566,10.10656738,2083,3,22,23/03/2083
6653,0.009066798,11.3336792,2083,3,23,24/03/2083
6654,0.8279726,13.65362549,2083,3,24,25/03/2083
6655,0.9090626,13.5736084,2083,3,25,26/03/2083
6656,6.40E-06,14.69012451,2083,3,26,27/03/2083
6657,0.1288478,15.44488525,2083,3,27,28/03/2083
6658,0.2373479,15.32550049,2083,3,28,29/03/2083
6659,1.033085,14.55895996,2083,3,29,30/03/2083
6660,0.2677671,15.43664551,2083,3,30,31/03/2083
6661,0.05013527,15.95825195,2083,4,1,01/04/2083
6662,0.1035217,16.45373535,2083,4,2,02/04/2083
6663,3.344522,10.31628418,2083,4,3,03/04/2083
6664,0.4759722,9.094543457,2083,4,4,04/04/2083
6665,0.586553,9.730957031,2083,4,5,05/04/2083
6666,0.01912836,11.98986816,2083,4,6,06/04/2083
6667,0.2814868,13.34069824,2083,4,7,07/04/2083
6668,6.926242,11.79223633,2083,4,8,08/04/2083
6669,18.07966,11.09649658,2083,4,9,09/04/2083
6670,1.985661,13.45965576,2083,4,10,10/04/2083
6671,0.1574168,14.01641846,2083,4,11,11/04/2083
6672,0.007080391,15.67993164,2083,4,12,12/04/2083
6673,0.3963224,16.6986084,2083,4,13,13/04/2083
6674,0.3662818,18.44665527,2083,4,14,14/04/2083
6675,0.2045321,17.96307373,2083,4,15,15/04/2083
6676,0.09730467,15.77130127,2083,4,16,16/04/2083
6677,8.639074,15.35949707,2083,4,17,17/04/2083
6678,6.372857,14.78857422,2083,4,18,18/04/2083
6679,2.684429,14.82635498,2083,4,19,19/04/2083
6680,0.1102284,15.78936768,2083,4,20,20/04/2083
6681,23.16674,14.75665283,2083,4,21,21/04/2083
6682,12.40083,15.77166748,2083,4,22,22/04/2083
6683,5.831196,14.89245605,2083,4,23,23/04/2083
6684,0.00249467,16.190979,2083,4,24,24/04/2083
6685,5.68E-05,16.39190674,2083,4,25,25/04/2083
6686,0.003387785,16.90216064,2083,4,26,26/04/2083
6687,2.29883,15.81311035,2083,4,27,27/04/2083
6688,11.83356,15.51391602,2083,4,28,28/04/2083
6689,13.41066,15.97833252,2083,4,29,29/04/2083
6690,5.889303,15.35290527,2083,4,30,30/04/2083
6691,2.343531,12.42114258,2083,5,1,01/05/2083
6692,0.1359234,13.13000488,2083,5,2,02/05/2083
6693,7.56518,9.830871582,2083,5,3,03/05/2083
6694,0.2216895,12.65515137,2083,5,4,04/05/2083
6695,32.72274,12.92980957,2083,5,5,05/05/2083
6696,2.186276,12.52532959,2083,5,6,06/05/2083
6697,0.2326687,13.71868896,2083,5,7,07/05/2083
6698,0.08940094,15.74389648,2083,5,8,08/05/2083
6699,4.022681,13.32873535,2083,5,9,09/05/2083
6700,10.89655,13.26721191,2083,5,10,10/05/2083
6701,8.491894,12.4229126,2083,5,11,11/05/2083
6702,3.838265,12.41583252,2083,5,12,12/05/2083
6703,1.837623,13.24163818,2083,5,13,13/05/2083
6704,0.01812993,14.51428223,2083,5,14,14/05/2083
6705,0.02520276,16.23638916,2083,5,15,15/05/2083
6706,0.002837183,18.77429199,2083,5,16,16/05/2083
6707,0.008018948,20.27783203,2083,5,17,17/05/2083
6708,0,21.75201416,2083,5,18,18/05/2083
6709,0.09110454,20.20007324,2083,5,19,19/05/2083
6710,1.001015,18.34869385,2083,5,20,20/05/2083
6711,0.009667071,20.2913208,2083,5,21,21/05/2083
6712,0.09217552,18.87835693,2083,5,22,22/05/2083
6713,1.227374,16.44970703,2083,5,23,23/05/2083
6714,0.5392644,14.01763916,2083,5,24,24/05/2083
6715,0.000370663,15.17022705,2083,5,25,25/05/2083
6716,0.09793885,18.49200439,2083,5,26,26/05/2083
6717,0.2663402,19.98693848,2083,5,27,27/05/2083
6718,0.03467306,17.64831543,2083,5,28,28/05/2083
6719,0.4030842,18.41021729,2083,5,29,29/05/2083
6720,0.126921,21.53381348,2083,5,30,30/05/2083
6721,8.3278255,20.09823608,2083,5,31,31/05/2083
6722,16.52873,18.66265869,2083,6,1,01/06/2083
6723,0.001175779,16.91870117,2083,6,2,02/06/2083
6724,0.02835411,17.03765869,2083,6,3,03/06/2083
6725,0.08688496,18.62597656,2083,6,4,04/06/2083
6726,0.01729585,21.33514404,2083,6,5,05/06/2083
6727,1.28E-05,23.74871826,2083,6,6,06/06/2083
6728,0.01580627,24.14764404,2083,6,7,07/06/2083
6729,0.1437455,23.51123047,2083,6,8,08/06/2083
6730,0.00139366,23.24597168,2083,6,9,09/06/2083
6731,0,23.6630249,2083,6,10,10/06/2083
6732,0.000786625,25.73303223,2083,6,11,11/06/2083
6733,0.0957274,26.81311035,2083,6,12,12/06/2083
6734,0.7454439,24.71057129,2083,6,13,13/06/2083
6735,0.004473779,24.49261475,2083,6,14,14/06/2083
6736,0.02404919,26.57995605,2083,6,15,15/06/2083
6737,0,26.83013916,2083,6,16,16/06/2083
6738,0.01438433,25.03747559,2083,6,17,17/06/2083
6739,0.09674431,23.48114014,2083,6,18,18/06/2083
6740,0,24.43878174,2083,6,19,19/06/2083
6741,0.1890245,25.54034424,2083,6,20,20/06/2083
6742,0.02984598,27.71942139,2083,6,21,21/06/2083
6743,0.1186407,27.40673828,2083,6,22,22/06/2083
6744,0,30.02893066,2083,6,23,23/06/2083
6745,0,31.46130371,2083,6,24,24/06/2083
6746,0,32.98907471,2083,6,25,25/06/2083
6747,5.038153,33.13635254,2083,6,26,26/06/2083
6748,0.5179356,33.15466309,2083,6,27,27/06/2083
6749,0,33.50482178,2083,6,28,28/06/2083
6750,3.63E-05,29.87176514,2083,6,29,29/06/2083
6751,0,27.55633545,2083,6,30,30/06/2083
6752,0,26.32122803,2083,7,1,01/07/2083
6753,0,26.79730225,2083,7,2,02/07/2083
6754,0,28.80743408,2083,7,3,03/07/2083
6755,0,30.64093018,2083,7,4,04/07/2083
6756,0,30.70837402,2083,7,5,05/07/2083
6757,0,30.96118164,2083,7,6,06/07/2083
6758,0,32.77844238,2083,7,7,07/07/2083
6759,0,32.82659912,2083,7,8,08/07/2083
6760,0,34.29956055,2083,7,9,09/07/2083
6761,0,33.27380371,2083,7,10,10/07/2083
6762,0,33.13903809,2083,7,11,11/07/2083
6763,0,33.13452148,2083,7,12,12/07/2083
6764,0,32.52233887,2083,7,13,13/07/2083
6765,1.72181,31.89501953,2083,7,14,14/07/2083
6766,2.300097,26.37908936,2083,7,15,15/07/2083
6767,0.01886575,26.99920654,2083,7,16,16/07/2083
6768,0,28.6484375,2083,7,17,17/07/2083
6769,0,30.92950439,2083,7,18,18/07/2083
6770,0.8468986,32.97943115,2083,7,19,19/07/2083
6771,3.035248,32.65802002,2083,7,20,20/07/2083
6772,3.032634,27.04943848,2083,7,21,21/07/2083
6773,1.872347,25.5592041,2083,7,22,22/07/2083
6774,0,28.61395264,2083,7,23,23/07/2083
6775,1.33E-05,31.52429199,2083,7,24,24/07/2083
6776,0,32.81268311,2083,7,25,25/07/2083
6777,0,33.74041748,2083,7,26,26/07/2083
6778,0,33.70300293,2083,7,27,27/07/2083
6779,0,32.02435303,2083,7,28,28/07/2083
6780,0,33.10272217,2083,7,29,29/07/2083
6781,0,34.59753418,2083,7,30,30/07/2083
6782,0,34.31536865,2083,7,31,31/07/2083
6783,0,34.03320313,2083,8,1,01/08/2083
6784,0,31.72283936,2083,8,2,02/08/2083
6785,0,32.14355469,2083,8,3,03/08/2083
6786,1.19E-05,32.75317383,2083,8,4,04/08/2083
6787,0,32.35192871,2083,8,5,05/08/2083
6788,0,32.76055908,2083,8,6,06/08/2083
6789,0,31.66870117,2083,8,7,07/08/2083
6790,0,32.98828125,2083,8,8,08/08/2083
6791,0.004618039,33.57446289,2083,8,9,09/08/2083
6792,0.08406104,34.29840088,2083,8,10,10/08/2083
6793,3.23E-05,33.04083252,2083,8,11,11/08/2083
6794,0.000236206,31.14941406,2083,8,12,12/08/2083
6795,0.0040102,25.92669678,2083,8,13,13/08/2083
6796,0,26.56298828,2083,8,14,14/08/2083
6797,0,29.09124756,2083,8,15,15/08/2083
6798,0,31.46191406,2083,8,16,16/08/2083
6799,0,30.91448975,2083,8,17,17/08/2083
6800,7.85E-07,25.64599609,2083,8,18,18/08/2083
6801,0,26.29675293,2083,8,19,19/08/2083
6802,0,27.39971924,2083,8,20,20/08/2083
6803,0,29.07476807,2083,8,21,21/08/2083
6804,0,28.16577148,2083,8,22,22/08/2083
6805,0,27.85345459,2083,8,23,23/08/2083
6806,0.01231226,27.33239746,2083,8,24,24/08/2083
6807,0.4044852,27.74523926,2083,8,25,25/08/2083
6808,0.09560481,28.80236816,2083,8,26,26/08/2083
6809,5.85882,28.06787109,2083,8,27,27/08/2083
6810,0.157073,27.5479126,2083,8,28,28/08/2083
6811,0,28.58184814,2083,8,29,29/08/2083
6812,0,29.41833496,2083,8,30,30/08/2083
6813,0,29.85797119,2083,8,31,31/08/2083
6814,0,30.29760742,2083,9,1,01/09/2083
6815,0,31.01483154,2083,9,2,02/09/2083
6816,0,31.1541748,2083,9,3,03/09/2083
6817,0,31.16455078,2083,9,4,04/09/2083
6818,0,31.41467285,2083,9,5,05/09/2083
6819,0,31.1262207,2083,9,6,06/09/2083
6820,0,30.56219482,2083,9,7,07/09/2083
6821,0,29.79589844,2083,9,8,08/09/2083
6822,0,30.45098877,2083,9,9,09/09/2083
6823,0.000710199,30.97991943,2083,9,10,10/09/2083
6824,0.1132404,30.57666016,2083,9,11,11/09/2083
6825,0.3476344,29.80126953,2083,9,12,12/09/2083
6826,0.4342392,30.0859375,2083,9,13,13/09/2083
6827,0.04778849,29.2376709,2083,9,14,14/09/2083
6828,0.000309848,29.07403564,2083,9,15,15/09/2083
6829,0.04844636,28.54888916,2083,9,16,16/09/2083
6830,0.2331703,28.02911377,2083,9,17,17/09/2083
6831,2.333267,27.53912354,2083,9,18,18/09/2083
6832,0.02194764,26.95062256,2083,9,19,19/09/2083
6833,2.301618,26.29351807,2083,9,20,20/09/2083
6834,7.537524,26.4197998,2083,9,21,21/09/2083
6835,6.681953,26.59765625,2083,9,22,22/09/2083
6836,0.5744979,26.80480957,2083,9,23,23/09/2083
6837,0,25.6706543,2083,9,24,24/09/2083
6838,0.000124309,24.80688477,2083,9,25,25/09/2083
6839,0.01090417,24.1862793,2083,9,26,26/09/2083
6840,0.008586699,24.57910156,2083,9,27,27/09/2083
6841,0.000378646,24.69372559,2083,9,28,28/09/2083
6842,0.000374601,25.35412598,2083,9,29,29/09/2083
6843,0,24.47564697,2083,9,30,30/09/2083
6844,0,23.7322998,2083,10,1,01/10/2083
6845,0,23.50512695,2083,10,2,02/10/2083
6846,0.04610222,24.15478516,2083,10,3,03/10/2083
6847,0.146338,22.89459229,2083,10,4,04/10/2083
6848,0.3074574,23.23468018,2083,10,5,05/10/2083
6849,0.2687426,23.3125,2083,10,6,06/10/2083
6850,0.1993331,23.41796875,2083,10,7,07/10/2083
6851,2.932264,23.72296143,2083,10,8,08/10/2083
6852,7.719521,20.79351807,2083,10,9,09/10/2083
6853,0,18.85095215,2083,10,10,10/10/2083
6854,0.112623,19.12805176,2083,10,11,11/10/2083
6855,0.5969993,17.33630371,2083,10,12,12/10/2083
6856,1.15307,15.77722168,2083,10,13,13/10/2083
6857,1.447767,17.17059326,2083,10,14,14/10/2083
6858,8.708523,18.24383545,2083,10,15,15/10/2083
6859,2.74652,19.43603516,2083,10,16,16/10/2083
6860,0,17.07244873,2083,10,17,17/10/2083
6861,0.005727778,16.88244629,2083,10,18,18/10/2083
6862,0.01272054,18.31121826,2083,10,19,19/10/2083
6863,0.2144748,16.79516602,2083,10,20,20/10/2083
6864,0,14.80108643,2083,10,21,21/10/2083
6865,0,16.75787354,2083,10,22,22/10/2083
6866,1.26E-06,18.67675781,2083,10,23,23/10/2083
6867,2.693846,18.32110596,2083,10,24,24/10/2083
6868,0.000220995,15.855896,2083,10,25,25/10/2083
6869,0.01006523,15.77600098,2083,10,26,26/10/2083
6870,0.08323658,16.81628418,2083,10,27,27/10/2083
6871,0.08287589,18.25726318,2083,10,28,28/10/2083
6872,0.1364809,18.65161133,2083,10,29,29/10/2083
6873,0.001230136,18.23699951,2083,10,30,30/10/2083
6874,0.000615068,17.41879272,2083,10,31,31/10/2083
6875,0,16.60058594,2083,11,1,01/11/2083
6876,0.000581415,17.13330078,2083,11,2,02/11/2083
6877,0.00553825,17.54919434,2083,11,3,03/11/2083
6878,0.227715,17.59191895,2083,11,4,04/11/2083
6879,0.2452164,16.84570313,2083,11,5,05/11/2083
6880,0.6842516,12.29547119,2083,11,6,06/11/2083
6881,0.238672,12.84655762,2083,11,7,07/11/2083
6882,0.00142075,10.16882324,2083,11,8,08/11/2083
6883,0.002080661,10.56054688,2083,11,9,09/11/2083
6884,0.001577692,12.52709961,2083,11,10,10/11/2083
6885,0.01204091,15.9677124,2083,11,11,11/11/2083
6886,0.0644101,14.22998047,2083,11,12,12/11/2083
6887,0.1345038,13.85998535,2083,11,13,13/11/2083
6888,0.2143649,14.51782227,2083,11,14,14/11/2083
6889,0.2466746,16.24737549,2083,11,15,15/11/2083
6890,0.4702639,15.47918701,2083,11,16,16/11/2083
6891,0.8292552,15.99389648,2083,11,17,17/11/2083
6892,0.03093363,15.21075439,2083,11,18,18/11/2083
6893,0.282154,16.31585693,2083,11,19,19/11/2083
6894,0.1651214,14.77886963,2083,11,20,20/11/2083
6895,1.142709,15.15386963,2083,11,21,21/11/2083
6896,0.4286699,15.04931641,2083,11,22,22/11/2083
6897,0.1358599,12.19281006,2083,11,23,23/11/2083
6898,0.06750934,11.16265869,2083,11,24,24/11/2083
6899,0.9772343,13.91589355,2083,11,25,25/11/2083
6900,11.44913,14.85211182,2083,11,26,26/11/2083
6901,5.266038,12.43878174,2083,11,27,27/11/2083
6902,0.09925245,7.863464355,2083,11,28,28/11/2083
6903,9.10811,8.734863281,2083,11,29,29/11/2083
6904,11.55619,7.497924805,2083,11,30,30/11/2083
6905,1.30612,6.317260742,2083,12,1,01/12/2083
6906,8.251473,5.197143555,2083,12,2,02/12/2083
6907,0.1442892,6.760742188,2083,12,3,03/12/2083
6908,1.11068,6.83203125,2083,12,4,04/12/2083
6909,0.1233721,5.434692383,2083,12,5,05/12/2083
6910,0.08630305,5.608215332,2083,12,6,06/12/2083
6911,0.3875368,5.655334473,2083,12,7,07/12/2083
6912,0.005045045,4.84552002,2083,12,8,08/12/2083
6913,0.1536777,8.876953125,2083,12,9,09/12/2083
6914,0.2964982,8.632629395,2083,12,10,10/12/2083
6915,0.1092602,6.583007813,2083,12,11,11/12/2083
6916,2.932253,9.961303711,2083,12,12,12/12/2083
6917,2.827928,10.09429932,2083,12,13,13/12/2083
6918,4.069068,4.653320313,2083,12,14,14/12/2083
6919,0.9344604,2.866943359,2083,12,15,15/12/2083
6920,0.3645105,3.942749023,2083,12,16,16/12/2083
6921,0.6973333,4.827636719,2083,12,17,17/12/2083
6922,0.1506133,3.300720215,2083,12,18,18/12/2083
6923,0.000793155,3.551696777,2083,12,19,19/12/2083
6924,0.01373709,6.041564941,2083,12,20,20/12/2083
6925,8.855678,8.289428711,2083,12,21,21/12/2083
6926,0.986447,10.62286377,2083,12,22,22/12/2083
6927,9.646615,9.078613281,2083,12,23,23/12/2083
6928,0.2716181,6.883361816,2083,12,24,24/12/2083
6929,3.680724,9.107055664,2083,12,25,25/12/2083
6930,1.485299,9.087524414,2083,12,26,26/12/2083
6931,8.602397,10.93463135,2083,12,27,27/12/2083
6932,0.002138151,7.032226563,2083,12,28,28/12/2083
6933,12.17845,10.77600098,2083,12,29,29/12/2083
6934,20.9087,10.56646729,2083,12,30,30/12/2083
6935,14.6317955,10.02987671,2083,12,31,31/12/2083
6936,8.354891,9.493286133,2084,1,1,01/01/2084
6937,0.8072676,12.68933105,2084,1,2,02/01/2084
6938,2.266426,13.67272949,2084,1,3,03/01/2084
6939,21.88816,13.43762207,2084,1,4,04/01/2084
6940,11.8028,9.769592285,2084,1,5,05/01/2084
6941,11.20371,10.29052734,2084,1,6,06/01/2084
6942,3.259969,9.776733398,2084,1,7,07/01/2084
6943,13.51058,8.147277832,2084,1,8,08/01/2084
6944,0.6228419,5.873168945,2084,1,9,09/01/2084
6945,0.005871589,4.68157959,2084,1,10,10/01/2084
6946,0.01917569,6.274475098,2084,1,11,11/01/2084
6947,0.1392056,9.49017334,2084,1,12,12/01/2084
6948,0.5647227,9.318786621,2084,1,13,13/01/2084
6949,0.1745147,7.957214355,2084,1,14,14/01/2084
6950,0.02872737,8.550415039,2084,1,15,15/01/2084
6951,0.06305945,7.652954102,2084,1,16,16/01/2084
6952,0.3258206,6.978820801,2084,1,17,17/01/2084
6953,0.2709166,7.306884766,2084,1,18,18/01/2084
6954,0.8702554,8.815734863,2084,1,19,19/01/2084
6955,3.829872,11.15563965,2084,1,20,20/01/2084
6956,1.92745,11.34307861,2084,1,21,21/01/2084
6957,1.295025,10.68829346,2084,1,22,22/01/2084
6958,0.6955497,9.970458984,2084,1,23,23/01/2084
6959,0.4178592,9.329467773,2084,1,24,24/01/2084
6960,0.000596397,8.766845703,2084,1,25,25/01/2084
6961,0.1222292,8.497924805,2084,1,26,26/01/2084
6962,0.000672325,7.58215332,2084,1,27,27/01/2084
6963,0.01531918,3.137817383,2084,1,28,28/01/2084
6964,0.2853454,1.920043945,2084,1,29,29/01/2084
6965,0.01621015,0.152526855,2084,1,30,30/01/2084
6966,0.002044219,0.047912598,2084,2,1,31/01/2084
6967,0.0312072,2.494384766,2084,2,2,01/02/2084
6968,0.01264566,5.038818359,2084,2,3,02/02/2084
6969,2.714365,6.506225586,2084,2,4,03/02/2084
6970,4.161856,6.877746582,2084,2,5,04/02/2084
6971,4.144246,6.19744873,2084,2,6,05/02/2084
6972,0.3268396,7.178161621,2084,2,7,06/02/2084
6973,0.8110521,10.22576904,2084,2,8,07/02/2084
6974,17.65753,11.49926758,2084,2,9,08/02/2084
6975,1.198855,6.066894531,2084,2,10,09/02/2084
6976,4.39502,6.44354248,2084,2,11,10/02/2084
6977,8.887879,9.764404297,2084,2,12,11/02/2084
6978,3.296654,9.423034668,2084,2,13,12/02/2084
6979,0.2975973,8.422973633,2084,2,14,13/02/2084
6980,2.648457,9.229553223,2084,2,15,14/02/2084
6981,8.36437,12.17211914,2084,2,16,15/02/2084
6982,2.082512,5.18548584,2084,2,17,16/02/2084
6983,1.214542,3.613342285,2084,2,18,17/02/2084
6984,1.819412,1.589538574,2084,2,19,18/02/2084
6985,1.882489,1.905578613,2084,2,20,19/02/2084
6986,0.3750036,3.302124023,2084,2,21,20/02/2084
6987,0.9898549,5.905700684,2084,2,22,21/02/2084
6988,3.230606,7.28918457,2084,2,23,22/02/2084
6989,4.68384,5.944824219,2084,2,24,23/02/2084
6990,1.955534,5.159240723,2084,2,25,24/02/2084
6991,1.073677,5.000488281,2084,2,26,25/02/2084
6992,0.3307449,5.217285156,2084,2,27,26/02/2084
6993,1.943572,5.162780762,2084,2,28,27/02/2084
6994,0.2696464,5.376159668,2084,2,29,28/02/2084
6995,0.009034879,6.240783691,2084,2,30,01/03/2084
6996,8.955419,7.888000488,2084,3,1,02/03/2084
6997,7.677469,7.568847656,2084,3,2,03/03/2084
6998,0.4964206,3.157897949,2084,3,3,04/03/2084
6999,0.2081017,3.740661621,2084,3,4,05/03/2084
7000,0.000662751,3.051025391,2084,3,5,06/03/2084
7001,0.05106021,3.047485352,2084,3,6,07/03/2084
7002,0.005826899,3.852661133,2084,3,7,08/03/2084
7003,0.02950978,6.149230957,2084,3,8,09/03/2084
7004,0.3337105,9.49597168,2084,3,9,10/03/2084
7005,0.1337928,10.72515869,2084,3,10,11/03/2084
7006,0.2772214,11.19226074,2084,3,11,12/03/2084
7007,5.362742,7.066711426,2084,3,12,13/03/2084
7008,0.7329042,7.396606445,2084,3,13,14/03/2084
7009,0.3484283,6.331359863,2084,3,14,15/03/2084
7010,5.7345,4.633117676,2084,3,15,16/03/2084
7011,3.78265,7.051818848,2084,3,16,17/03/2084
7012,1.04927,7.501159668,2084,3,17,18/03/2084
7013,0.01722071,9.926269531,2084,3,18,19/03/2084
7014,1.50365,12.33996582,2084,3,19,20/03/2084
7015,0.7299043,13.44891357,2084,3,20,21/03/2084
7016,5.16956,13.29455566,2084,3,21,22/03/2084
7017,17.94772,13.77813721,2084,3,22,23/03/2084
7018,11.02002,12.69329834,2084,3,23,24/03/2084
7019,9.269763,10.32958984,2084,3,24,25/03/2084
7020,0,11.07269287,2084,3,25,26/03/2084
7021,0.000706603,11.2723999,2084,3,26,27/03/2084
7022,0.000515156,12.19317627,2084,3,27,28/03/2084
7023,0.000231858,12.15057373,2084,3,28,29/03/2084
7024,0.08012006,12.48040771,2084,3,29,30/03/2084
7025,0.001989464,14.54937744,2084,3,30,31/03/2084
7026,0.2611564,14.83404541,2084,4,1,01/04/2084
7027,0.1379707,17.34545898,2084,4,2,02/04/2084
7028,0.233097,15.91680908,2084,4,3,03/04/2084
7029,0.3511719,15.25091553,2084,4,4,04/04/2084
7030,0.6984663,15.62158203,2084,4,5,05/04/2084
7031,0.05759591,17.91125488,2084,4,6,06/04/2084
7032,4.086995,14.58892822,2084,4,7,07/04/2084
7033,1.797745,14.17095947,2084,4,8,08/04/2084
7034,19.06281,14.24291992,2084,4,9,09/04/2084
7035,3.262904,15.46966553,2084,4,10,10/04/2084
7036,0.1371157,15.22979736,2084,4,11,11/04/2084
7037,1.278024,10.34246826,2084,4,12,12/04/2084
7038,0.002004226,10.56408691,2084,4,13,13/04/2084
7039,4.928091,9.93951416,2084,4,14,14/04/2084
7040,1.235917,9.918884277,2084,4,15,15/04/2084
7041,4.936431,11.94952393,2084,4,16,16/04/2084
7042,0.9072666,9.180419922,2084,4,17,17/04/2084
7043,0.2576009,12.15814209,2084,4,18,18/04/2084
7044,3.196522,14.39825439,2084,4,19,19/04/2084
7045,0.08625784,13.12097168,2084,4,20,20/04/2084
7046,0.001121919,11.40740967,2084,4,21,21/04/2084
7047,1.10E-05,12.75231934,2084,4,22,22/04/2084
7048,0,15.34442139,2084,4,23,23/04/2084
7049,0.00146414,17.71466064,2084,4,24,24/04/2084
7050,0.002716675,19.39935303,2084,4,25,25/04/2084
7051,0.07879277,19.29705811,2084,4,26,26/04/2084
7052,1.59E-05,19.88861084,2084,4,27,27/04/2084
7053,0.007620528,19.86987305,2084,4,28,28/04/2084
7054,0.000394517,19.50909424,2084,4,29,29/04/2084
7055,2.996633,19.96026611,2084,4,30,30/04/2084
7056,2.326207,19.29821777,2084,5,1,01/05/2084
7057,0.4015283,17.98956299,2084,5,2,02/05/2084
7058,10.72949,16.81878662,2084,5,3,03/05/2084
7059,0.04252052,18.14880371,2084,5,4,04/05/2084
7060,0.000411506,18.53338623,2084,5,5,05/05/2084
7061,0,18.93334961,2084,5,6,06/05/2084
7062,9.69E-05,20.0168457,2084,5,7,07/05/2084
7063,5.24E-05,20.97979736,2084,5,8,08/05/2084
7064,0.1040481,17.90612793,2084,5,9,09/05/2084
7065,4.780945,14.94073486,2084,5,10,10/05/2084
7066,0.06312389,17.13641357,2084,5,11,11/05/2084
7067,1.123223,18.355896,2084,5,12,12/05/2084
7068,0.1598653,19.66424561,2084,5,13,13/05/2084
7069,0.002890909,18.72070313,2084,5,14,14/05/2084
7070,0.002827684,19.86816406,2084,5,15,15/05/2084
7071,0.05957043,19.17333984,2084,5,16,16/05/2084
7072,0.178567,20.01586914,2084,5,17,17/05/2084
7073,0,21.63238525,2084,5,18,18/05/2084
7074,0,23.45709229,2084,5,19,19/05/2084
7075,0,25.93988037,2084,5,20,20/05/2084
7076,1.162924,25.940979,2084,5,21,21/05/2084
7077,0.7063919,23.56872559,2084,5,22,22/05/2084
7078,0.004659783,22.77233887,2084,5,23,23/05/2084
7079,0.000643734,23.4642334,2084,5,24,24/05/2084
7080,7.458734,22.04516602,2084,5,25,25/05/2084
7081,53.50491,18.03656006,2084,5,26,26/05/2084
7082,42.79745,18.57476807,2084,5,27,27/05/2084
7083,35.57339,18.72509766,2084,5,28,28/05/2084
7084,7.761977,19.44000244,2084,5,29,29/05/2084
7085,0.003241591,22.39093018,2084,5,30,30/05/2084
7086,0.001620796,23.32141113,2084,5,31,31/05/2084
7087,0,24.25189209,2084,6,1,01/06/2084
7088,0.000726084,25.98657227,2084,6,2,02/06/2084
7089,0.000371741,26.26885986,2084,6,3,03/06/2084
7090,2.10E-05,27.2276001,2084,6,4,04/06/2084
7091,0,27.98217773,2084,6,5,05/06/2084
7092,0,28.29241943,2084,6,6,06/06/2084
7093,0,29.25115967,2084,6,7,07/06/2084
7094,7.516366,26.64904785,2084,6,8,08/06/2084
